"X", "X2", "Y"
0.105702184275515, 1.65761733148966, -0.012620126269064
-0.934567215255002, -13.5335926187866, 0.651449144466462
1.42106748564207, 20.8660939658939, -1.17105149032125
1.41813910052268, 20.8233303191078, -1.13185968976074
-1.09174298879155, -15.8288539962416, -0.141019422812328
-0.896676941136426, -12.9802752670808, 0.847703755485907
-1.64363750784683, -23.8882523724308, 2.28458046863387
0.479913257986828, 7.12227772526112, -0.373281316632109
-0.995153891771525, -14.4183489363014, 0.562680542929479
1.24130698522112, 18.2410244368913, -1.61076745845561
0.861694792849803, 12.6974906978427, 0.744739833825965
0.471678908323076, 7.00203028300963, -0.220280971388494
0.49705428965122, 7.37259077964457, -0.341740166089313
-1.17581106291333, -17.0565126822279, -0.838845676260013
-1.35052503081893, -19.6078869405667, -1.72590769848855
-1.08909904420087, -15.7902440771264, -0.127107246703717
-1.53692614102962, -22.3299302895811, 0.516473312052388
0.0190863310783589, 0.392753045820832, -0.0414999011526531
-0.598044315248178, -8.61929827408445, -0.14525292727984
-0.133055726348126, -1.82900022085778, -0.0167998492839514
0.506872427881797, 7.51596652370552, -0.427985136644996
0.897858060361775, 13.2255883132395, 0.814328932745974
1.03842867175117, 15.278362019184, 0.0305147421902585
1.08019867820041, 15.8883356835841, 0.0410454620571222
-0.74561178713384, -10.7742481825008, 0.326105352485233
1.29796642648106, 19.0684307493653, -1.83014795890649
1.5079505799636, 22.1348608137544, -0.0335833474434923
-0.187193208075555, -2.61957798030333, -0.0684703540254893
0.631583114386722, 9.33713536957795, -0.39179325184228
-1.54733104974977, -22.4818747310427, 0.43957080743023
-0.590108419047515, -8.50340919248475, -0.161228392938124
-0.268531132214224, -3.80736787690877, -0.0477106521819733
-0.433447157825556, -6.21566131547144, -0.337742501516148
0.557085908106734, 8.24924150110591, -0.183650701171388
0.233915864749185, 3.52994092329402, -0.272432205625812
0.0820426961790227, 1.31211428088364, -0.0119922533994764
0.731186370751356, 10.7916566501705, 0.422853551482595
-0.287223356845377, -4.08033323466872, -0.155212626920279
0.420923152782534, 6.26083637790269, -0.149391210683835
-0.467947751603759, -6.71947865714314, -0.183386580647517
-1.45901906167865, -21.1922415336035, -0.854659779808675
-0.17214927916064, -2.39988923167086, -0.0741484079514337
0.680696449832482, 10.0543447678853, 0.0986437740352281
-0.730333302454329, -10.5511341808842, 0.263952468974872
-0.46991440062606, -6.7481979275646, -0.271089974847723
0.647077181870662, 9.56339755919777, 0.0604792407896308
0.178333921571266, 2.7182694768003, 0.0785943518226101
1.0222683299098, 15.0423701252658, 0.153034437734344
1.5047718125181, 22.0884407963344, 0.0785289777893785
0.697627637704348, 10.3015934419165, 0.150073930028156
1.27595753783355, 18.7470316498942, -1.91217639713789
-1.24162685923798, -18.0176306200078, -1.33258247294518
-1.1903715604185, -17.2691418095302, -0.918132879568558
1.38703811675354, 20.3691579919102, -1.44244100637997
-1.19743160293981, -17.372240668583, -1.00662216017809
0.946106051227896, 13.9301609549581, 0.790419388424486
0.123531901375226, 1.91798736250084, -0.060847538200951
0.613547548603315, 9.07375929938746, -0.0757236434386169
-0.272410588854335, -3.86402016365249, -0.255970176295209
-1.23052393327765, -17.8554929281736, -1.52133104742659
0.559234978526613, 8.28062469853634, -0.222334918802613
1.37541584748243, 20.1994362518728, -1.57772921683848
0.744234390579101, 10.9821988392689, 0.350398081733203
-1.54054246786096, -22.3827400522911, 0.41838872480801
1.51799568846127, 22.2815510386425, 0.272307068177081
0.538719946422399, 7.98104061005655, -0.242999592639101
1.05437963783281, 15.5112963675032, 0.00871327468521074
-1.23498869860623, -17.9206925654173, -1.47016415812125
-0.489293749514598, -7.03119746383693, -0.303837516575233
0.0813419965658775, 1.3018818594165, 0.0129213137580933
-1.52330352757962, -22.1309972237004, 0.139557034172453
-0.68491513893555, -9.88788593203526, 0.116686831888227
-1.44350365863057, -20.9656677775429, -0.886377800587051
0.634083410571839, 9.37364756949763, -0.0933117909118463
0.471315865530818, 6.99672871470375, -0.0651279184394799
-0.141672046083019, -1.95482562930538, -0.0186806747373208
1.21497547216821, 17.8565014053807, -1.32143784200656
1.10788544116229, 16.2926496326315, -0.396510793145643
1.29459169353783, 19.019149018412, -1.86730928453156
0.700763429479665, 10.3473858791839, 0.223659393608898
1.02810057971734, 15.1275393433056, 0.438113915983802
-0.731384671643038, -10.5664874827194, 0.19687802729703
-0.643190047607518, -9.27856816988186, -0.113255249989258
-1.68554125306861, -24.50017904417, 2.72265236881497
-0.669970226208379, -9.66964313163233, -0.195520071227337
1.6063277001621, 23.5714766441473, 1.78138670117532
-1.55790041349844, -22.6362207339332, 0.894329735161515
0.952697289166189, 14.0264137904236, 0.61971731475291
-1.03047205712288, -14.9341053981882, 0.290643001922113
-0.0829089792670271, -1.09669975755838, -0.148757186222982
1.168135977156, 17.1724972397131, -0.990452367117862
0.978471595534862, 14.4027998492138, 0.610087773415031
0.267921002521277, 4.02652304665269, -0.10934517207438
-0.496812588410484, -7.1409961951091, -0.0638340256692194
-0.79874040250138, -11.5500933152904, 0.485581156384337
1.67618084688036, 24.5915526148174, 2.69634203226194
-1.31023443520853, -19.019517334371, -1.74442352908098
-0.0922374109219326, -1.23292424310071, -0.0931842648818026
-1.57861597041314, -22.9387331162739, 1.29894396789234
-0.481348474224942, -6.91517141799498, -0.505499642952736
-0.182239667428368, -2.54724068382744, 0.0861480658939501
1.37118558262005, 20.1376610600824, -1.66122371604741
0.782549165647551, 11.5417152419672, 0.42551048286667
-0.736491496241117, -10.6410632077034, 0.220922053983872
-1.39612035838043, -20.2737223424838, -1.50506453656441
-1.07156492588468, -15.5341907194534, 0.211188583745383
-0.159309150851577, -2.21238291357722, -0.100237287581309
1.28367400117907, 18.859716320623, -1.90420294277718
-1.67974384605977, -24.4155186407415, 2.70186431005807
-0.765040836458501, -11.0579735016906, 0.424206116661213
0.937456324849783, 13.8038477042928, 0.761282578249573
0.0407151025517352, 0.708601237228645, -0.0396447011667331
-0.559507603669622, -8.05654089926665, -0.128673998335038
0.346544345980592, 5.17467151475352, -0.165279212295346
-0.632898653673676, -9.12828140185759, -0.229546224291489
1.58102747656837, 23.2020136871722, 1.30042971311301
1.35851167888821, 19.9525821444027, -1.62157215435894
-0.833963021038335, -12.0644544927266, 0.407507254822481
1.40393772042501, 20.6159454371293, -1.42298619440471
-0.69096622613868, -9.97625086536084, 0.0207629242556902
0.379608837181944, 5.65751723526159, -0.155957730445704
-0.175568696414378, -2.44982349430761, -0.00310097317312102
-0.454834613505655, -6.52798553618316, -0.248139440134035
-0.304030282807685, -4.32576729341099, -0.291100570309662
1.15494735354023, 16.9799017924254, -0.892275008099359
1.52721437203227, 22.4161728564673, 0.589245389332365
1.48785598958635, 21.8414164988266, -0.347028181338866
1.12855046816491, 16.594424119093, -0.696211713709153
-0.491134152296456, -7.05807314148821, -0.133803493318403
-1.3774976358201, -20.0017719338806, -1.68338448476152
-0.642618676519382, -9.27022435224836, -0.0845462142475063
0.318354382832741, 4.76300925797387, 0.0434649207274511
-1.42093133621847, -20.6360407703635, -1.37642878822308
-0.224095989065413, -3.15847482185129, -0.0757309449068135
-0.927070385922565, -13.4241152964681, 0.702232805570996
-0.613858235072009, -8.85023131536114, -0.101038151965839
-0.0951325969674474, -1.27520307883535, -0.0807877881789261
-0.899455288080402, -13.0208478839045, 0.679148360542381
-1.32335775542452, -19.2111591463245, -1.85845590722346
0.96340296426499, 14.1827503683896, 0.731946793771408
0.388110712476318, 5.78167139439209, -0.296925615380064
